Address,Rooms,Floor,Square,Price,Day,Month,Year
חרמון 6,5.0,6,120.0,1730000.0,20,6,2013
מצדה 93,4.0,4,83.0,1075000.0,18,6,2013
נחל שניר 21,4.0,6,87.0,1310000.0,18,6,2013
קדרון 16,3.0,2,69.0,920000.0,14,6,2013
כנרת 61,5.0,2,116.0,1420000.0,10,6,2013
שומרון 4,5.0,2,99.0,1410000.0,7,6,2013
כנרת 68,3.5,6,75.0,1170000.0,5,6,2013
נעמן 1,4.0,3,88.0,1085000.0,5,6,2013
כנרת 82,5.0,1,131.0,1150000.0,5,6,2013
ירמוך 10,4.0,5,83.0,1170000.0,4,6,2013
הר כנען 9,4.0,4,79.0,1175000.0,30,5,2013
חרמון 20,7.0,1,124.0,1920000.0,28,5,2013
נחל לכיש 45,4.0,6,101.0,1200000.0,26,5,2013
נחל שניר 7,3.0,6,78.0,1075000.0,22,5,2013
נחל לכיש 47,4.0,6,90.0,1215000.0,21,5,2013
הרי גולן 7,4.0,5,78.0,1110000.0,16,5,2013
הר כנען 4,3.0,2,103.0,860000.0,9,5,2013
מצדה 97,4.0,7,78.0,1180000.0,6,5,2013
נחל שניר 15,4.0,1,79.0,1050000.0,6,5,2013
כנרת 57,4.0,1,92.0,1150000.0,2,5,2013
הר כנען 2,3.0,4,90.0,980000.0,2,5,2013
קדרון 2,5.0,3,110.0,1250000.0,2,5,2013
מצדה 107,5.0,2,132.0,1260000.0,2,5,2013
נחל לכיש 34,5.0,2,140.0,1400000.0,2,5,2013
נחל לכיש 25,4.0,5,108.0,1680000.0,1,5,2013
כנרת 47,4.0,5,112.0,1240000.0,30,4,2013
מצדה 111,5.0,2,132.0,1636000.0,29,4,2013
נחל לכיש 5,3.0,0,56.0,800000.0,25,4,2013
מצדה 89,4.0,1,96.0,1305000.0,23,4,2013
הר כנען 9,4.0,1,75.0,1120000.0,17,4,2013
קדרון 10,6.0,4,130.0,1650000.0,11,4,2013
נחל לכיש 47,4.0,7,88.0,930000.0,7,4,2013
כנרת 68,4.0,3,79.0,1070000.0,3,4,2013
כנרת 35,4.0,4,91.0,1300000.0,21,3,2013
כנרת 1,4.0,7,85.0,830000.0,21,3,2013
מצדה 91,4.0,5,96.0,1380000.0,18,3,2013
כנרת 63,4.5,1,101.0,1215000.0,14,3,2013
נעמן 1,4.0,6,112.0,1167000.0,13,3,2013
שומרון 4,5.0,7,102.0,1320000.0,12,3,2013
נחל שניר 19,4.0,7,81.0,1150000.0,5,3,2013
מצדה 87,4.0,1,116.0,1350000.0,26,2,2013
נחל לכיש 23,4.0,3,103.0,1500000.0,25,2,2013
כנרת 35,4.0,1,98.0,1080000.0,24,2,2013
נחל שניר 11,4.0,1,79.0,1070000.0,20,2,2013
קישון 11,4.0,2,85.0,1055000.0,19,2,2013
נחל לכיש 23,4.0,2,103.0,1500000.0,19,2,2013
מצדה 87,5.0,5,141.0,1670000.0,19,2,2013
נחל לכיש 27,4.0,1,97.0,1155000.0,13,2,2013
מצדה 95,4.0,5,81.0,1120000.0,6,2,2013
חרמון 10,4.0,2,95.0,1100000.0,28,1,2013
נחל שניר 19,4.0,8,84.0,1130000.0,27,1,2013
מצדה 101,4.0,3,75.0,1050000.0,24,1,2013
הר כנען 2,3.0,6,84.0,970000.0,20,1,2013
נחל לכיש 5,3.0,4,56.0,980000.0,17,1,2013
שומרון 4,5.0,3,104.0,1320000.0,14,1,2013
מצדה 99,4.0,4,91.0,1150000.0,8,1,2013
כנרת 68,4.0,1,79.0,1035000.0,4,1,2013
ירמוך 6,5.0,6,104.0,1300000.0,3,1,2013
הר כנען 5,3.0,3,62.0,965000.0,2,1,2013
כנרת 41,4.0,8,82.0,1180000.0,25,12,2012
הר כנען 16,3.5,3,66.0,920000.0,23,12,2012
קישון 15,4.0,4,85.0,1065000.0,20,12,2012
חרמון 6,5.0,4,135.0,1620000.0,11,12,2012
מצדה 84,3.0,2,67.0,940000.0,10,12,2012
הר כנען 2,3.0,1,70.0,866000.0,9,12,2012
כנרת 77,5.0,4,122.0,1230000.0,6,12,2012
קדרון 12,4.0,3,90.0,1000000.0,5,12,2012
כנרת 96,5.0,1,124.0,1300000.0,29,11,2012
מצדה 106,4.0,3,79.0,1020000.0,28,11,2012
מצדה 87,4.0,1,123.0,1200000.0,28,11,2012
נחל לכיש 23,4.0,2,117.0,1520000.0,27,11,2012
חרמון 6,5.0,10,140.0,2100000.0,13,11,2012
מצדה 95,4.0,3,86.0,1125000.0,12,11,2012
נעמן 7,5.0,7,170.0,2240000.0,8,11,2012
נחל לכיש 36,5.0,8,175.0,1930000.0,6,11,2012
נחל לכיש 5,3.0,3,56.0,970000.0,4,11,2012
קישון 17,4.0,4,85.0,50000.0,2,11,2012
קישון 17,4.0,5,85.0,1122000.0,2,11,2012
כנרת 68,4.0,5,79.0,1090000.0,1,11,2012
כנרת 66,4.0,2,66.0,573000.0,25,10,2012
נחל לכיש 11,4.0,8,68.0,1060000.0,24,10,2012
ירמוך 6,4.0,7,83.0,1325000.0,22,10,2012
מצדה 94,5.5,3,139.0,1500000.0,21,10,2012
מצדה 109,4.0,10,105.0,1350000.0,17,10,2012
נחל לכיש 47,4.0,3,90.0,1070000.0,17,10,2012
נחל לכיש 36,5.0,1,175.0,1750000.0,11,10,2012
קישון 15,4.0,2,85.0,950000.0,9,10,2012
כנרת 63,4.0,7,89.0,1050000.0,28,9,2012
נחל לכיש 45,5.5,4,133.0,1430000.0,20,9,2012
כנרת 2,5.0,2,134.0,1470000.0,20,9,2012
מצדה 99,4.5,3,104.0,1200000.0,19,9,2012
קישון 11,4.0,7,85.0,1030000.0,14,9,2012
נחל לכיש 11,4.0,6,71.0,1050000.0,12,9,2012
כנרת 45,4.0,5,80.0,972000.0,10,9,2012
שומרון 3,3.0,8,66.0,910000.0,4,9,2012
נחל לכיש 27,4.0,7,102.0,1030000.0,4,9,2012
כנרת 53,4.0,7,96.0,1055000.0,29,8,2012
הרי גולן 3,3.0,2,67.0,935000.0,28,8,2012
נחל לכיש 5,3.0,8,55.0,920000.0,24,8,2012
כנרת 41,4.0,7,83.0,1100000.0,19,8,2012
כנרת 47,4.0,1,112.0,1100000.0,19,8,2012
נחל לכיש 23,4.0,9,103.0,1540000.0,19,8,2012
כנרת 63,5.0,8,111.0,1435000.0,13,8,2012
כנרת 45,4.0,5,90.0,1070000.0,7,8,2012
כנרת 82,5.0,3,131.0,1230000.0,6,8,2012
נחל לכיש 11,3.0,4,59.0,890000.0,2,8,2012
נחל לכיש 36,5.0,0,164.0,2100000.0,31,7,2012
נעמן 3,4.0,5,98.0,1140000.0,25,7,2012
כנרת 57,4.0,8,91.0,1100000.0,19,7,2012
נחל לכיש 36,5.0,5,152.0,1940000.0,19,7,2012
כנרת 45,4.0,6,90.0,1020000.0,18,7,2012
נחל לכיש 34,4.0,3,121.0,1400000.0,18,7,2012
קישון 13,4.0,6,85.0,1060000.0,17,7,2012
נחל לכיש 36,5.0,5,152.0,1820000.0,15,7,2012
הר כנען 9,4.0,3,79.0,1030000.0,10,7,2012
נחל לכיש 9,3.0,1,62.0,1050000.0,9,7,2012
נחל לכיש 5,4.0,3,76.0,1250000.0,3,7,2012
נחל לכיש 25,4.0,0,108.0,1390000.0,26,6,2012
קדרון 10,6.0,5,125.0,1325000.0,26,6,2012
נחל לכיש 23,4.0,8,103.0,1500000.0,26,6,2012
כנרת 59,4.5,8,102.0,1150000.0,14,6,2012
נחל לכיש 23,4.0,10,103.0,1320000.0,12,6,2012
נחל לכיש 23,4.0,9,103.0,1320000.0,7,6,2012
נחל לכיש 36,5.0,5,152.0,1985000.0,7,6,2012
נחל לכיש 11,4.0,4,71.0,1000000.0,5,6,2012
שומרון 4,5.0,0,101.0,1690000.0,22,5,2012
מצדה 101,4.0,5,75.0,955000.0,17,5,2012
הרי גולן 15,4.0,2,77.0,900000.0,17,5,2012
נחל לכיש 25,4.0,9,98.0,1260000.0,16,5,2012
נחל לכיש 36,5.0,2,144.0,1670000.0,16,5,2012
שומרון 5,4.5,6,96.0,1200000.0,14,5,2012
כנרת 77,4.0,6,113.0,1210000.0,14,5,2012
שומרון 4,5.0,4,102.0,1285000.0,13,5,2012
נחל שניר 19,4.0,6,84.0,1310000.0,10,5,2012
נחל שניר 7,3.0,3,78.0,1055000.0,7,5,2012
הר אביטל 6,5.0,1,124.0,1590000.0,6,5,2012
הר כנען 16,3.5,4,66.0,890000.0,3,5,2012
נחל לכיש 38,5.0,4,152.0,1320000.0,2,5,2012
הר כנען 4,3.0,2,100.0,855000.0,23,4,2012
נחל לכיש 31,4.0,3,121.0,1210000.0,23,4,2012
נחל לכיש 36,5.0,1,155.0,1630000.0,9,4,2012
כנרת 72,4.0,6,75.0,950000.0,4,4,2012
שומרון 1,3.0,4,78.0,903000.0,29,3,2012
נחל לכיש 36,5.0,4,178.0,1850000.0,25,3,2012
כנרת 11,5.0,2,134.0,1435000.0,22,3,2012
כנרת 77,6.0,3,113.0,1310000.0,22,3,2012
שומרון 4,4.0,6,90.0,1000000.0,21,3,2012
הרי גולן 9,2.5,7,77.0,940000.0,21,3,2012
נחל לכיש 25,4.0,6,98.0,1350000.0,13,3,2012
מצדה 93,4.0,1,83.0,945000.0,12,3,2012
נחל לכיש 23,5.0,9,123.0,1630000.0,7,3,2012
כנרת 35,4.0,3,91.0,1150000.0,1,3,2012
כנרת 68,4.0,2,79.0,1020000.0,29,2,2012
נחל לכיש 36,5.0,2,157.0,1685000.0,20,2,2012
כנרת 63,5.0,3,109.0,1320000.0,19,2,2012
שומרון 4,4.0,2,90.0,1165000.0,15,2,2012
נחל לכיש 36,5.0,4,144.0,1650000.0,9,2,2012
נחל לכיש 36,5.0,3,175.0,1800000.0,10,1,2012
מצדה 106,4.0,2,75.0,925000.0,3,1,2012
הר כנען 16,3.5,2,66.0,720000.0,3,1,2012
חרמון 20,5.0,2,124.0,1400000.0,3,1,2012
נחל לכיש 11,4.0,1,93.0,108000.0,25,12,2011
נחל לכיש 36,5.0,4,157.0,1600000.0,20,12,2011
נחל לכיש 36,5.0,7,144.0,1600000.0,19,12,2011
שומרון 1,3.0,2,79.0,1045000.0,13,12,2011
מצדה 111,4.0,2,115.0,1185000.0,11,12,2011
כנרת 11,4.0,4,105.0,1350000.0,28,11,2011
נחל לכיש 36,5.0,3,167.0,1686000.0,24,11,2011
נחל לכיש 36,5.0,7,144.0,1686000.0,23,11,2011
הרי גולן 9,4.0,4,88.0,1000000.0,22,11,2011
קדרון 16,4.0,1,90.0,1025000.0,20,11,2011
נחל לכיש 36,5.0,2,179.0,1636000.0,20,11,2011
נחל לכיש 36,5.0,6,144.0,1620000.0,19,11,2011
נחל לכיש 23,4.0,1,94.0,1050000.0,16,11,2011
נחל לכיש 23,4.0,3,117.0,1500000.0,15,11,2011
נחל לכיש 23,4.0,7,103.0,1530000.0,13,11,2011
מצדה 97,4.0,4,78.0,1085000.0,10,11,2011
נחל לכיש 43,4.0,8,110.0,1000000.0,9,11,2011
מצדה 106,4.0,2,79.0,1000000.0,7,11,2011
כנרת 53,4.0,1,96.0,1060000.0,2,11,2011
כנרת 104,5.0,6,115.0,1199000.0,24,10,2011
כנרת 77,3.5,7,82.0,1100000.0,11,10,2011
קדרון 14,3.0,5,69.0,960000.0,2,10,2011
כנרת 55,4.0,6,92.0,1150000.0,12,9,2011
כנרת 53,5.0,4,116.0,1250000.0,6,9,2011
קדרון 4,4.0,4,96.0,1080000.0,2,9,2011
כנרת 94,5.0,0,150.0,1250000.0,24,8,2011
נחל לכיש 3,5.0,7,179.0,2750000.0,23,8,2011
נחל לכיש 36,5.0,7,161.0,1800000.0,11,8,2011
מצדה 91,5.0,10,110.0,1730000.0,8,8,2011
מצדה 107,4.0,9,115.0,1150000.0,3,8,2011
כנרת 66,3.5,1,66.0,800000.0,1,8,2011
הר כנען 2,3.0,3,80.0,1025000.0,1,8,2011
נחל לכיש 25,4.0,1,98.0,1220000.0,28,7,2011
הר כנען 4,3.0,2,59.0,820000.0,27,7,2011
נחל לכיש 25,4.0,8,98.0,1250000.0,24,7,2011
נחל לכיש 5,4.0,7,76.0,1190000.0,21,7,2011
נחל שניר 7,3.0,1,79.0,1080000.0,18,7,2011
נחל לכיש 25,4.0,6,98.0,1350000.0,18,7,2011
נחל לכיש 23,4.0,6,103.0,1440000.0,18,7,2011
ירמוך 10,4.0,6,83.0,1015000.0,17,7,2011
חרמון 10,4.0,1,95.0,1070000.0,5,7,2011
נחל שניר 21,4.5,1,87.0,1000000.0,1,7,2011
נחל לכיש 23,5.0,9,123.0,1750000.0,30,6,2011
כנרת 77,4.0,5,122.0,1130000.0,29,6,2011
הר כנען 2,3.0,5,70.0,970000.0,26,6,2011
נחל לכיש 23,5.0,3,123.0,1625000.0,23,6,2011
נחל לכיש 47,4.0,5,90.0,1070000.0,21,6,2011
מצדה 89,4.0,9,96.0,1340000.0,21,6,2011
כנרת 61,4.0,8,101.0,1200000.0,20,6,2011
הרי גולן 15,4.0,4,87.0,1145000.0,19,6,2011
כנרת 55,5.0,2,103.0,1300000.0,16,6,2011
חרמון 10,4.0,4,93.0,1200000.0,12,6,2011
ירמוך 6,4.0,4,83.0,400000.0,9,6,2011
נחל שניר 11,3.0,1,63.0,930000.0,6,6,2011
נחל לכיש 5,4.0,8,75.0,1210000.0,6,6,2011
מצדה 97,4.0,6,78.0,1060000.0,6,6,2011
כנרת 72,4.0,6,79.0,1040000.0,5,6,2011
קדרון 10,6.0,1,129.0,1330000.0,25,5,2011
קדרון 3,4.0,4,79.0,1050000.0,15,5,2011
נחל לכיש 33,4.0,3,125.0,1195000.0,12,5,2011
הרי גולן 15,4.0,2,88.0,1000000.0,5,5,2011
כנרת 68,4.0,5,75.0,1035000.0,4,5,2011
הר כנען 4,3.0,10,70.0,869000.0,1,5,2011
כנרת 25,5.0,2,124.0,1400000.0,28,4,2011
מצדה 84,3.0,1,67.0,466000.0,17,4,2011
כנרת 39,4.0,3,83.0,1080000.0,14,4,2011
כנרת 104,5.0,6,115.0,1285000.0,13,4,2011
כנרת 77,4.5,1,103.0,1250000.0,6,4,2011
הרי גולן 15,2.5,2,66.0,850000.0,3,4,2011
חרמון 10,4.0,4,93.0,1100000.0,3,4,2011
נחל לכיש 36,5.0,8,163.0,1812000.0,30,3,2011
חרמון 10,3.0,3,70.0,930000.0,27,3,2011
קישון 11,4.0,7,85.0,1095000.0,23,3,2011
נחל לכיש 23,4.0,3,103.0,1500000.0,22,3,2011
נחל לכיש 47,4.0,6,88.0,1070000.0,17,3,2011
קדרון 14,3.0,3,69.0,930000.0,15,3,2011
מצדה 94,6.0,1,152.0,1660000.0,3,3,2011
כנרת 35,4.0,2,91.0,1210000.0,28,2,2011
כנרת 53,4.0,9,96.0,1000000.0,25,2,2011
קדרון 10,6.0,8,129.0,1450000.0,21,2,2011
נחל לכיש 23,4.0,7,103.0,1500000.0,11,2,2011
נחל לכיש 23,4.0,9,123.0,1590000.0,9,2,2011
כנרת 82,5.0,5,141.0,1750000.0,1,2,2011
כנרת 63,3.5,2,86.0,1060000.0,30,1,2011
מצדה 95,4.0,1,86.0,919000.0,27,1,2011
נחל לכיש 23,4.0,4,103.0,1400000.0,24,1,2011
נחל שניר 15,4.0,5,79.0,1107000.0,20,1,2011
כנרת 110,5.0,0,140.0,1850000.0,19,1,2011
נחל לכיש 33,4.0,6,125.0,1250000.0,18,1,2011
הרי גולן 15,3.0,6,66.0,850000.0,17,1,2011
מצדה 87,4.0,7,110.0,1650000.0,16,1,2011
נחל לכיש 23,4.0,5,103.0,1440000.0,10,1,2011
נחל לכיש 47,4.0,8,92.0,1110000.0,3,1,2011
ירמוך 6,3.5,4,74.0,982000.0,2,1,2011
נחל לכיש 34,4.0,1,121.0,1245000.0,23,12,2010
כנרת 55,4.0,7,79.0,1015000.0,22,12,2010
כנרת 68,4.0,2,79.0,1015000.0,22,12,2010
מצדה 93,4.0,7,83.0,1085000.0,19,12,2010
נעמן 3,4.0,5,85.0,1140000.0,19,12,2010
כנרת 72,3.5,3,75.0,1060000.0,16,12,2010
כנרת 61,5.0,6,112.0,1220000.0,8,12,2010
מצדה 87,5.0,0,124.0,1165000.0,30,11,2010
מצדה 95,4.0,2,86.0,970000.0,25,11,2010
נעמן 1,4.5,1,112.0,1160000.0,21,11,2010
כנרת 15,5.0,3,138.0,1275000.0,14,11,2010
הר כנען 2,3.0,2,85.0,980000.0,11,11,2010
קדרון 10,6.0,2,130.0,1295000.0,11,11,2010
קדרון 2,5.0,8,110.0,1220000.0,7,11,2010
כנרת 57,4.0,6,79.0,900000.0,4,11,2010
נחל לכיש 47,4.0,8,92.0,950000.0,29,10,2010
כנרת 47,4.5,1,112.0,1190000.0,29,10,2010
נחל לכיש 32,4.0,1,100.0,1020000.0,28,10,2010
כנרת 104,6.0,5,122.0,1250000.0,28,10,2010
הר כנען 9,4.0,6,79.0,880000.0,24,10,2010
כנרת 41,4.0,3,83.0,980000.0,18,10,2010
נחל לכיש 25,4.0,1,98.0,1240000.0,11,10,2010
קדרון 4,5.0,7,113.0,1175000.0,10,10,2010
קדרון 16,3.0,6,69.0,830000.0,8,10,2010
הר כנען 9,4.0,2,75.0,860000.0,3,10,2010
מצדה 107,4.0,3,115.0,495000.0,22,9,2010
כנרת 59,3.5,4,85.0,980000.0,20,9,2010
כנרת 63,5.0,4,113.0,880000.0,14,9,2010
נחל לכיש 3,4.0,5,103.0,1390000.0,5,9,2010
חרמון 4,5.0,2,120.0,1350000.0,2,9,2010
כנרת 94,5.0,4,128.0,1050000.0,2,9,2010
כנרת 41,4.0,5,83.0,880000.0,31,8,2010
קדרון 4,5.0,8,110.0,1050000.0,22,8,2010
הרי גולן 3,4.0,1,78.0,907000.0,16,8,2010
ירמוך 10,4.0,3,83.0,960000.0,15,8,2010
הרי גולן 3,3.0,3,67.0,825000.0,13,8,2010
נחל לכיש 23,4.0,4,103.0,1200000.0,13,8,2010
הר כנען 2,3.0,4,70.0,1150000.0,11,8,2010
חרמון 10,4.0,5,92.0,960000.0,10,8,2010
קדרון 14,3.0,2,69.0,840000.0,8,8,2010
נעמן 5,5.0,7,154.0,1480000.0,4,8,2010
נחל לכיש 36,5.0,6,178.0,1660000.0,2,8,2010
הר כנען 2,3.0,9,60.0,920000.0,29,7,2010
כנרת 58,3.0,3,70.0,775000.0,25,7,2010
מצדה 99,4.0,6,98.0,993000.0,25,7,2010
נחל שניר 21,5.0,3,98.0,1070000.0,21,7,2010
נחל לכיש 5,4.0,6,76.0,1100000.0,8,7,2010
קדרון 2,5.0,7,96.0,1080000.0,7,7,2010
שומרון 4,4.0,3,87.0,1000000.0,7,7,2010
נחל לכיש 43,6.0,1,160.0,1260000.0,6,7,2010
הרי גולן 15,3.5,2,77.0,815000.0,5,7,2010
נחל לכיש 5,4.0,4,74.0,980000.0,28,6,2010
כנרת 17,5.0,4,137.0,1225000.0,28,6,2010
כנרת 39,4.0,7,74.0,1050000.0,24,6,2010
הר כנען 4,3.0,3,59.0,705000.0,20,6,2010
מצדה 101,3.0,4,65.0,800000.0,20,6,2010
נחל לכיש 36,5.0,6,161.0,1520000.0,17,6,2010
הרי גולן 9,4.0,5,77.0,800000.0,16,6,2010
נחל לכיש 9,3.0,2,62.0,780000.0,15,6,2010
כנרת 104,6.0,1,119.0,1170000.0,9,6,2010
שומרון 4,4.0,4,90.0,1045000.0,7,6,2010
כנרת 41,4.0,4,82.0,860000.0,4,6,2010
חרמון 10,3.0,2,73.0,800000.0,30,5,2010
הרי גולן 9,4.0,3,77.0,540000.0,30,5,2010
ירמוך 10,4.0,6,83.0,930000.0,27,5,2010
הר כנען 5,4.0,7,80.0,874000.0,27,5,2010
שומרון 8,5.0,1,109.0,1180000.0,26,5,2010
בקעת הירח 3,5.0,4,101.0,800000.0,24,5,2010
קישון 11,4.0,4,85.0,885000.0,24,5,2010
כנרת 45,4.0,7,106.0,900000.0,23,5,2010
הר כנען 4,3.0,9,48.0,725000.0,18,5,2010
שומרון 5,4.0,1,94.0,1060000.0,17,5,2010
הר כנען 16,3.5,3,66.0,740000.0,17,5,2010
נחל שניר 11,3.0,1,63.0,820000.0,13,5,2010
כנרת 104,5.0,2,115.0,1075000.0,12,5,2010
הר כנען 4,3.0,9,64.0,740000.0,9,5,2010
נחל שניר 19,4.0,2,83.0,1050000.0,4,5,2010
כנרת 13,5.0,3,138.0,1345000.0,2,5,2010
נחל לכיש 43,4.0,8,108.0,1092000.0,29,4,2010
שומרון 5,4.5,7,103.0,1140000.0,26,4,2010
נחל לכיש 23,5.0,1,123.0,1350000.0,25,4,2010
בקעת הירח 3,5.0,2,101.0,1000000.0,22,4,2010
כנרת 58,3.0,3,67.0,118000.0,18,4,2010
כנרת 55,4.0,2,91.0,1035000.0,18,4,2010
נחל לכיש 47,4.0,5,90.0,950000.0,15,4,2010
הרי גולן 9,4.0,8,78.0,790000.0,14,4,2010
נחל לכיש 32,5.0,6,160.0,1100000.0,8,4,2010
הרי גולן 3,4.0,5,78.0,850000.0,6,4,2010
הרי גולן 7,4.0,6,78.0,880000.0,22,3,2010
הר כנען 4,3.0,10,75.0,740000.0,21,3,2010
קישון 15,4.0,1,85.0,815000.0,19,3,2010
קישון 13,4.0,6,85.0,820000.0,17,3,2010
נעמן 1,4.0,2,87.0,875000.0,16,3,2010
נחל לכיש 15,4.5,3,103.0,1020000.0,3,3,2010
נחל שניר 7,3.0,5,79.0,935000.0,3,3,2010
נחל לכיש 11,4.0,4,89.0,770000.0,25,2,2010
הר כנען 2,3.0,10,85.0,810000.0,25,2,2010
נחל שניר 11,3.0,4,63.0,785000.0,19,2,2010
נחל שניר 15,3.0,5,63.0,900000.0,12,2,2010
נחל לכיש 23,4.0,6,103.0,1340000.0,9,2,2010
כנרת 2,5.0,3,134.0,1385000.0,27,1,2010
הר כנען 2,3.0,3,70.0,865000.0,25,1,2010
מצדה 111,5.0,3,132.0,1290000.0,24,1,2010
מצדה 87,5.0,1,141.0,1190000.0,21,1,2010
נחל לכיש 23,4.0,7,117.0,1100000.0,20,1,2010
כנרת 41,4.0,4,83.0,850000.0,19,1,2010
מצדה 87,5.0,3,143.0,1200000.0,14,1,2010
מצדה 87,4.0,8,124.0,1450000.0,12,1,2010
חרמון 6,5.0,9,134.0,1860000.0,7,1,2010
הר כנען 9,4.0,6,79.0,860000.0,6,1,2010
נחל לכיש 5,3.0,8,56.0,797000.0,30,12,2009
הר כנען 2,3.0,4,75.0,850000.0,30,12,2009
קישון 17,4.0,6,85.0,825000.0,27,12,2009
נחל לכיש 27,4.0,3,124.0,950000.0,27,12,2009
הר כנען 9,4.0,5,79.0,850000.0,24,12,2009
שומרון 4,4.0,0,100.0,1000000.0,9,12,2009
הר כנען 4,3.0,3,75.0,720000.0,8,12,2009
הרי גולן 17,4.0,4,96.0,980000.0,7,12,2009
נעמן 5,4.0,3,88.0,869000.0,7,12,2009
הר כנען 2,3.0,6,70.0,840000.0,3,12,2009
כנרת 104,5.0,6,115.0,980000.0,19,11,2009
חרמון 10,4.0,1,92.0,900000.0,17,11,2009
הרי גולן 9,3.0,2,67.0,751000.0,12,11,2009
נחל לכיש 31,4.0,8,90.0,1100000.0,11,11,2009
נחל שניר 7,3.0,7,79.0,930000.0,10,11,2009
נחל לכיש 23,4.0,8,103.0,1250000.0,10,11,2009
הר כנען 9,4.0,2,79.0,835000.0,5,11,2009
מצדה 111,4.0,10,115.0,985000.0,29,10,2009
כנרת 35,3.5,7,74.0,893000.0,26,10,2009
הרי גולן 3,3.0,6,67.0,860000.0,25,10,2009
כנרת 47,4.5,6,138.0,935000.0,19,10,2009
נחל לכיש 23,4.0,5,103.0,1250000.0,18,10,2009
נחל לכיש 47,4.0,4,90.0,990000.0,13,10,2009
נחל לכיש 23,5.0,8,123.0,1050000.0,12,10,2009
נחל לכיש 23,4.0,9,117.0,1340000.0,12,10,2009
שומרון 1,3.0,5,78.0,810000.0,11,10,2009
שומרון 8,4.0,4,82.0,876000.0,11,10,2009
נחל לכיש 27,4.0,1,98.0,820000.0,6,10,2009
קדרון 10,6.0,3,128.0,1350000.0,1,10,2009
כנרת 41,4.0,8,83.0,920000.0,30,9,2009
בקעת הירח 3,4.0,3,79.0,820000.0,25,9,2009
נחל לכיש 23,4.0,10,117.0,1350000.0,21,9,2009
הר כנען 4,3.0,4,59.0,665000.0,17,9,2009
כנרת 53,4.0,4,96.0,840000.0,17,9,2009
נחל לכיש 25,4.0,5,98.0,1120000.0,17,9,2009
נחל לכיש 23,4.0,8,117.0,1335000.0,15,9,2009
נחל שניר 19,4.0,4,81.0,1025000.0,8,9,2009
נחל לכיש 23,4.0,6,117.0,1330000.0,8,9,2009
הרי גולן 3,3.5,8,78.0,830000.0,7,9,2009
הר כנען 9,4.0,6,79.0,845000.0,3,9,2009
נחל לכיש 23,5.0,2,123.0,1350000.0,1,9,2009
נחל לכיש 11,3.0,1,59.0,722000.0,31,8,2009
הרי גולן 15,3.0,2,67.0,760000.0,31,8,2009
שומרון 4,3.0,0,78.0,900000.0,31,8,2009
הר כנען 2,3.0,10,90.0,795000.0,31,8,2009
מצדה 101,4.0,7,75.0,760000.0,30,8,2009
נחל לכיש 29,6.0,9,165.0,2125000.0,30,8,2009
מצדה 87,5.0,2,141.0,1150000.0,26,8,2009
נחל לכיש 5,4.0,3,76.0,825000.0,23,8,2009
נחל לכיש 23,5.0,3,123.0,1360000.0,20,8,2009
נחל לכיש 23,5.0,7,123.0,1370000.0,20,8,2009
נחל לכיש 23,4.0,10,103.0,1200000.0,19,8,2009
נחל לכיש 23,5.0,10,123.0,1390000.0,19,8,2009
נחל לכיש 47,4.5,8,91.0,910000.0,18,8,2009
כנרת 41,4.0,7,83.0,870000.0,18,8,2009
הרי גולן 17,5.0,6,121.0,850000.0,13,8,2009
נחל לכיש 23,4.0,5,117.0,1150000.0,12,8,2009
כנרת 57,5.0,2,103.0,1015000.0,9,8,2009
נחל לכיש 23,5.0,6,123.0,1330000.0,5,8,2009
כנרת 41,4.5,8,83.0,845000.0,2,8,2009
מצדה 106,4.0,5,79.0,830000.0,31,7,2009
שומרון 4,5.0,5,104.0,975000.0,31,7,2009
קדרון 16,3.0,7,69.0,840000.0,26,7,2009
הר כנען 2,3.0,7,85.0,850000.0,19,7,2009
הר כנען 2,3.0,2,75.0,790000.0,14,7,2009
נחל לכיש 27,5.0,7,121.0,880000.0,13,7,2009
בקעת הירח 3,4.0,1,79.0,840000.0,12,7,2009
מצדה 107,5.0,1,132.0,920000.0,9,7,2009
נחל לכיש 45,5.0,8,101.0,950000.0,8,7,2009
נחל לכיש 23,5.0,5,123.0,1300000.0,6,7,2009
הר כנען 2,3.0,7,75.0,830000.0,4,7,2009
נחל לכיש 9,3.0,7,62.0,665000.0,2,7,2009
כנרת 82,5.0,4,131.0,990000.0,1,7,2009
כנרת 11,4.0,3,105.0,970000.0,28,6,2009
הרי גולן 9,3.5,3,77.0,700000.0,24,6,2009
כנרת 66,4.0,4,66.0,610000.0,23,6,2009
כנרת 61,4.0,3,104.0,900000.0,21,6,2009
נחל שניר 7,3.0,5,77.0,801000.0,18,6,2009
כנרת 68,4.0,3,79.0,835000.0,17,6,2009
נחל לכיש 23,4.0,1,123.0,900000.0,16,6,2009
כנרת 61,4.0,7,105.0,870000.0,15,6,2009
קישון 11,4.0,5,85.0,735000.0,11,6,2009
מצדה 99,4.0,6,97.0,880000.0,11,6,2009
הרי גולן 15,4.0,7,77.0,730000.0,10,6,2009
נחל לכיש 11,3.0,7,59.0,640000.0,9,6,2009
כנרת 104,4.0,4,98.0,930000.0,28,5,2009
נחל לכיש 43,4.0,8,87.0,130000.0,27,5,2009
שומרון 4,4.0,7,94.0,900000.0,27,5,2009
